Iteration	Posterior	Likelihood	Prior	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	neo_beta	rate_log_sd	tree_length	two_beta
1056	-1243.826	-1461.296	217.4698	0.603677	0.143876	0.208796	0.0436516	0.7476712	0.7729011	2.240123	1.020608
1062	-1226.301	-1444.463	218.1619	0.636375	0.314812	0.0434115	0.00540114	0.2572184	1.427961	1.192922	1.620831
1068	-1209.462	-1427.799	218.3375	0.587684	0.370801	0.0263583	0.0151572	0.3231672	1.335482	1.191481	1.498096
1074	-1215.479	-1432.998	217.5189	0.428066	0.542669	0.0170541	0.0122113	0.3913226	1.391528	1.325565	2.203786
1080	-1218.885	-1435.26	216.3751	0.400663	0.532853	0.0595865	0.00689699	0.4682331	1.454476	1.427767	3.64254
1086	-1221.585	-1440.186	218.6011	0.429222	0.559834	0.00369825	0.00724621	0.3447177	1.440337	1.032639	1.266272
1092	-1235.144	-1454.14	218.9957	0.404832	0.528021	0.00403906	0.0631082	0.5496669	1.609553	0.7976281	0.7278658
1098	-1222.181	-1441.61	219.4293	0.503284	0.462608	0.00899456	0.0251135	0.4362211	1.729016	0.7427877	0.2857608
1104	-1223.776	-1443.297	219.5209	0.473887	0.497017	0.0068377	0.0222586	0.2917023	1.743301	0.7427877	0.27052
1110	-1223.896	-1442.645	218.7495	0.468786	0.506881	0.00163317	0.0227003	0.3937642	1.728985	0.9024987	0.909191
1116	-1225.785	-1444.083	218.298	0.482641	0.472431	0.00751955	0.0374079	0.2944762	1.699148	0.7833727	1.599734
1122	-1227.112	-1444.265	217.1536	0.484668	0.511314	0.00181192	0.00220546	0.3083351	1.053521	2.493153	1.072677
1128	-1230.613	-1448.528	217.9157	0.368468	0.562873	0.00481502	0.063844	0.3092199	0.8893845	2.486253	0.5037643
1134	-1235.913	-1451.13	215.2175	0.366088	0.511393	0.0791815	0.0433368	0.3327457	0.766092	3.561378	1.543568
1140	-1232.433	-1450.663	218.2301	0.62508	0.226552	0.0209727	0.127395	0.2332388	1.621336	0.8796426	1.691641
1146	-1235.157	-1452.247	217.0899	0.663897	0.156822	0.0413845	0.137896	0.2332388	1.710427	0.9766561	3.08703
1152	-1217.378	-1433.779	216.4009	0.396436	0.521257	0.063781	0.0185254	0.5536208	0.8850799	2.816705	1.267712
1158	-1229.956	-1446.857	216.9003	0.245252	0.686005	0.0387217	0.030022	0.3836481	0.960544	3.052373	0.4711786
1164	-1223.868	-1438.762	214.8936	0.348571	0.595106	0.0426714	0.013652	0.4218496	0.7359957	3.824659	1.349802
1170	-1219.853	-1435.175	215.3211	0.329306	0.562216	0.0973566	0.0111216	0.4216965	0.8537546	3.220951	1.941639
1176	-1221.68	-1437.264	215.5837	0.411283	0.483252	0.0962969	0.00916806	0.3106993	0.9235783	3.071233	1.941639
1182	-1227.444	-1442.927	215.4823	0.570248	0.398533	0.0260861	0.00513245	0.3064397	0.8452995	3.366898	1.547049
1188	-1227.989	-1444.723	216.7338	0.334023	0.561074	0.0711752	0.0337272	0.3424935	0.8626967	2.904845	0.9925516
1194	-1220.385	-1437.428	217.0426	0.337531	0.558119	0.0708003	0.0335496	0.3846561	0.8229087	2.807633	0.8557783
1200	-1232.867	-1449.652	216.7857	0.301973	0.605548	0.0560784	0.0364006	0.6438408	0.658651	2.807633	1.019688
1206	-1225.951	-1441.954	216.0029	0.520522	0.444444	0.0322694	0.00276544	0.6438408	1.027552	2.534754	2.01304
1212	-1223.213	-1439.429	216.2159	0.494327	0.470002	0.0318013	0.00386945	0.7160679	1.233388	1.913688	2.687611
1218	-1243.458	-1462.601	219.1425	0.351692	0.488632	0.072264	0.0874121	0.3557766	1.143216	1.596167	0.2296826
1224	-1241.923	-1459.248	217.3253	0.520922	0.421303	0.0538282	0.00394691	0.4541321	1.699605	0.8061304	2.75866
1230	-1253.304	-1471.22	217.9165	0.315917	0.637376	0.0217568	0.0249506	0.4151471	1.214125	1.59557	1.449844
1236	-1241.797	-1457.464	215.6669	0.413387	0.534839	0.0382273	0.0135471	0.5055353	1.239767	2.374054	2.778381
1242	-1239.145	-1454.435	215.2899	0.31812	0.612284	0.0688775	0.00071783	0.2089561	1.644476	0.7225226	8.012961
1248	-1242.495	-1458.997	216.5018	0.49964	0.435689	0.0640039	0.000667039	0.4451554	1.644476	0.9377288	4.162229
1254	-1235.997	-1451.123	215.1256	0.340252	0.597399	0.0565967	0.00575268	0.4110208	0.8301991	3.513617	1.603656
1260	-1234.247	-1450.352	216.1058	0.435548	0.54872	0.00799977	0.00773233	0.3211124	1.014178	2.861851	1.603656
1266	-1242.613	-1460.161	217.5483	0.438374	0.516757	0.0235162	0.0213529	0.2853625	0.9262033	2.779571	0.3505274
1272	-1241.585	-1460.061	218.4754	0.493855	0.437169	0.0656585	0.00331744	0.3527521	1.382024	1.06123	1.431057
1278	-1229.768	-1446.804	217.036	0.514331	0.430383	0.0519449	0.00334173	0.3115005	1.359272	1.27746	3.18567
1284	-1239.926	-1457.932	218.0063	0.602855	0.303938	0.0888911	0.00431655	0.2688293	1.538487	1.110724	1.788787
1290	-1239.07	-1456.699	217.6289	0.580326	0.347137	0.0682595	0.00427672	0.2594148	1.278728	1.224407	2.488154
1296	-1238.769	-1456.217	217.4481	0.677982	0.289855	0.0307539	0.001409	0.1999718	1.314658	1.406815	2.341169
